latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,price
40.70553705,-73.92841611,2,0,,1,0,60
40.70876849,-73.94889102,3,18,0.86,1,0,120
40.71438889,-73.9519724,4,2,0.19,2,0,60
40.7067379,-73.94342191,3,15,0.67,2,334,74
40.70709174,-73.94566979,1,105,1.92,1,354,82
40.70792307,-73.94273649,1,2,0.09,1,0,80
40.70817019,-73.95946691,1,24,4.53,6,334,49
40.71711196,-73.94258612,1,0,,1,0,125
40.70614192,-73.94869837,2,1,0.5,1,0,199
40.70764878,-73.94821264,3,3,0.08,1,180,140
40.71244268,-73.95570384,1,7,0.8,3,0,250
40.7117846,-73.96109053,1,27,3.35,1,60,177
40.71759639,-73.95274113,3,0,,2,9,69
40.71670273,-73.95272201,2,2,0.11,1,0,210
40.71517726,-73.94150975,3,0,,1,0,50
40.70781636,-73.95461717,1,2,0.13,1,0,60
40.7084217,-73.95437134,4,11,1.39,1,15,90
40.70690877,-73.96604337,3,0,,1,0,100
40.71226478,-73.95136285,7,1,0.17,1,145,46
40.71593618,-73.95991163,7,0,,1,0,135
40.7069143,-73.93746422,25,10,0.82,2,73,35
40.71522987,-73.9550289,3,0,,1,0,199
40.7214059,-73.95510979,1,2,0.37,1,365,320
40.71531438,-73.94692718,2,3,0.46,1,364,75
40.71384561,-73.95558861,2,3,1.38,1,0,64
40.71673662,-73.96465586,1,0,,1,0,45
40.70305851,-73.93628527,4,30,1.42,1,298,52
40.71068793,-73.9517468,10,28,0.38,1,344,115
40.71003643,-73.95831973,6,0,,1,52,67
40.71507669,-73.93271609,14,1,0.56,2,89,45
40.71207129,-73.95585702,1,7,1.06,1,364,70
40.70535838,-73.93590122,1,28,3.39,6,335,45
40.7131623,-73.95718573,30,2,0.04,1,365,225
40.72104102,-73.96034177,2,32,1.5,2,344,295
40.71112446,-73.96337655,2,36,1.09,1,38,225
40.71666513,-73.94628896,3,3,0.47,1,327,72
40.71207779,-73.94828165,2,58,2.14,6,286,408
40.71447266,-73.96233935,1,0,,1,363,160
40.71292924,-73.96606925,3,2,0.1,1,56,57
40.70492299,-73.93371333,2,39,2.32,1,53,71
40.71153984,-73.96111965,3,55,0.65,4,186,129
40.70951345,-73.96261609,1,1,0.05,1,0,140
40.71618244,-73.9630178,2,5,0.84,1,365,392
40.70752147,-73.95366862,1,39,1.77,1,263,77
40.71787574,-73.93955216,2,0,,2,0,100
40.71626246,-73.95795411,4,15,0.47,1,0,158
40.71212843,-73.95658726,1,40,2.62,1,338,491
40.71048013,-73.96716952,2,4,1.69,1,28,110
40.71141092,-73.95591283,7,3,0.16,1,0,70
40.70565439,-73.93517852,1,8,0.34,1,334,120
40.71174911,-73.96242964,2,0,,2,169,150
40.7120748,-73.96557115,4,5,0.11,1,62,80
40.71832732,-73.95747794,3,49,0.57,1,286,95
40.70062877,-73.94088615,1,20,1,1,0,65
40.70702026,-73.93681935,1,32,3.64,6,305,49
40.71187506,-73.95154571,2,124,2.92,2,323,120
40.71237734,-73.96562927,3,16,3.66,1,65,175
40.70933028,-73.96791761,1,93,1.2,1,247,115
40.71303027,-73.9591536,1,5,0.34,2,365,135
40.71835479,-73.95454125,2,24,0.39,1,0,170
40.70818415,-73.94951556,2,0,,1,9,79
40.71271682,-73.96631969,1,0,,1,0,120
40.70664056,-73.92987218,6,45,1.5,2,0,50
40.71028429,-73.95445393,2,4,0.25,1,0,80
40.71123117,-73.96147521,1,24,3.65,1,20,50
40.70849759,-73.95453818,1,1,0.07,1,363,150
40.70843145,-73.95879766,1,35,4.75,2,73,54
40.71646575,-73.93824345,1,0,,1,0,65
40.71706984,-73.95858684,5,0,,1,0,225
40.71104434,-73.96357162,3,1,0.15,1,0,250
40.71609033,-73.94791173,3,0,,1,5,35
40.71029622,-73.96622466,4,2,0.09,1,0,75
40.71494794,-73.96044939,30,4,0.2,2,252,50
40.71614499,-73.94458508,1,9,0.19,1,70,85
40.71566556,-73.96134049,3,0,,1,30,400
40.7143831,-73.9422141,2,2,0.21,3,30,75
40.71434989,-73.95045424,2,0,,2,335,250
40.71279443,-73.9444321,3,12,2.5,2,77,150
40.71348302,-73.93748037,2,2,0.98,2,247,89
40.7076471,-73.94173788,2,7,0.15,1,365,80
40.71715384,-73.95511066,3,0,,1,88,250
40.710155,-73.96112243,7,6,0.13,1,364,203
40.71255639,-73.95224234,2,1,0.07,1,179,250
40.71111807,-73.96268238,22,5,0.15,4,41,79
40.71287839,-73.94406203,2,9,0.45,2,364,76
40.71316066,-73.9625389,2,15,0.92,1,0,100
40.70778302,-73.94953258,4,7,0.33,1,0,125
40.71540919,-73.94144204,2,36,0.66,1,335,451
40.71056087,-73.94906155,1,1,0.05,1,0,110
40.70920709,-73.94852254,2,0,,1,88,295
40.71808035,-73.95511026,1,12,1.53,1,0,150
40.70759775,-73.94072442,1,3,0.17,1,0,87
40.71521082,-73.94614197,2,6,1.51,1,312,287
40.71695558,-73.95381884,1,9,0.97,1,0,160
40.71334423,-73.96206747,30,0,,1,0,200
40.71490896,-73.96314603,3,24,0.72,2,363,100
40.71432471,-73.96251547,1,19,1.01,1,324,90
40.7197498,-73.95964312,2,15,1.09,1,0,41
40.7062848,-73.94540515,2,2,2,2,4,99
40.71148021,-73.94657956,3,34,0.39,1,60,94
40.70690348,-73.95180903,1,50,2.87,2,312,49
40.71501454,-73.95875027,4,0,,1,62,250
40.71873942,-73.94054634,1,4,0.69,1,0,123
40.70431287,-73.93273256,12,0,,1,0,54
40.71658591,-73.95714524,6,1,1,1,0,95
40.71683104,-73.95623172,1,36,1.13,1,362,110
40.7121205,-73.96397606,5,0,,1,0,170
40.72171208,-73.95487475,5,1,0.49,1,89,150
40.71592383,-73.93855015,2,146,1.77,1,304,80
40.71922593,-73.9646787,1,10,0.13,1,0,90
40.71141415,-73.95155062,365,10,0.82,1,365,56
40.71729548,-73.96072628,2,2,0.42,2,340,119
40.71651958,-73.94308818,1,36,0.82,1,303,150
40.70829963,-73.94591755,3,6,0.33,1,365,240
40.70489233,-73.93690973,1,122,5.46,2,359,45
40.7136098,-73.95925182,1,1,0.11,1,89,500
40.71009783,-73.9473318,4,34,0.82,1,68,121
40.71032947,-73.96301736,2,32,1.23,1,138,175
40.70762527,-73.95688341,5,0,,1,0,85
40.70762815,-73.95177372,2,78,1.06,1,289,54
40.71135169,-73.953287,1,6,1.57,2,11,54
40.71300714,-73.94949866,3,11,2.36,1,151,200
40.70431368,-73.94528407,2,16,0.74,1,364,78
40.7114803,-73.95573261,2,162,2.84,2,350,102
40.70758221,-73.94196525,2,0,,1,244,115
40.71694365,-73.96062601,2,1,0.49,1,71,200
40.70285786,-73.94311471,1,0,,2,365,50
40.71848571,-73.94883171,1,49,0.69,2,365,70
40.71922399,-73.94654206,2,5,0.15,2,365,85
40.70919414,-73.94022789,5,2,0.32,1,55,70
40.71072424,-73.95351956,1,12,2.63,1,8,151
40.71912632,-73.95641415,1,2,0.12,1,320,76
40.7081252,-73.9510416,4,0,,1,0,80
40.71871594,-73.96215312,2,2,0.09,1,364,239
40.70668535,-73.94942859,5,1,0.07,1,0,85
40.71703028,-73.96032406,3,5,0.14,1,0,290
40.71856165,-73.95165936,2,123,2.29,1,119,130
40.7118694,-73.96341714,1,1,0.2,1,0,46
40.71246109,-73.95575962,1,0,,1,256,260
40.71603072,-73.94784749,3,21,0.9,1,143,157
40.70278149,-73.94527853,20,1,0.34,1,365,80
40.70588589,-73.94749163,7,1,0.09,1,0,63
40.7075149,-73.95440588,1,2,0.2,1,0,80
40.71581201,-73.957632,1,0,,2,178,1220
40.71319809,-73.93902895,1,0,,1,0,70
40.71136574,-73.9436216,1,165,2.46,1,272,100
40.70897509,-73.94795978,3,5,2.14,2,16,120
40.7159058,-73.95694635,5,0,,1,0,70
40.7130465,-73.95057357,1,0,,2,357,95
40.70884118,-73.94353996,3,5,1.7,2,128,50
40.71217647,-73.95155767,5,1,0.51,1,0,65
40.71510189,-73.94669627,4,48,0.92,3,335,60
40.71023547,-73.95170153,2,158,3.49,2,141,75
40.71893046,-73.94280396,4,52,0.87,1,225,120
40.70574763,-73.95483078,1,6,0.36,1,0,180
40.71157118,-73.96360365,4,15,0.28,1,151,180
40.72042678,-73.95514869,1,3,0.32,1,365,250
40.71714476,-73.96233768,2,43,2.3,8,131,60
40.70628859,-73.9496268,2,24,1.18,1,72,70
40.7105412,-73.94851799,2,0,,2,325,95
40.70519438,-73.94754747,1,14,2.1,1,276,300
40.7190072,-73.9594018,1,50,3.55,2,25,59
40.71227766,-73.95734278,1,27,5.87,1,12,49
40.71285448,-73.96476557,3,4,3.33,1,364,250
40.70867226,-73.94061027,2,5,3.13,2,88,69
40.71225463,-73.96246437,2,1,0.06,1,0,150
40.71742139,-73.94017626,1,55,0.93,3,335,77
40.70837361,-73.93823167,5,2,0.62,4,90,200
40.71051127,-73.9501164,1,1,0.14,1,0,50
40.71577675,-73.9400248,3,13,0.76,1,50,70
40.70739428,-73.9424714,3,1,0.07,1,0,50
40.71610465,-73.9514373,6,0,,1,364,100
40.71359352,-73.94480575,3,0,,2,15,175
40.71104951,-73.95972805,14,1,0.05,1,0,80
40.7136183,-73.96118442,7,22,0.51,1,0,99
40.7114653,-73.95895937,2,6,0.74,1,0,250
40.7189999,-73.95674178,1,13,2.17,5,267,100
40.7150759,-73.94619258,1,6,0.37,7,180,45
40.70839508,-73.95050124,3,0,,2,59,120
40.70866238,-73.95166449,3,70,1.32,2,359,99
40.70454922,-73.92956201,20,0,,1,0,100
40.71263881,-73.94751362,1,1,0.5,1,0,66
40.70320334,-73.93694139,1,0,,2,8,120
40.7126577,-73.96551197,3,25,1.31,2,0,325
40.71138398,-73.9418664,1,4,1.17,2,95,75
40.71912389,-73.95720014,1,21,3.3,2,131,60
40.71391529,-73.93843867,7,0,,1,12,100
40.70674567,-73.94555599,1,0,,2,180,100
40.71508572,-73.96356706,1,2,0.4,1,88,125
40.70826645,-73.95236639,2,20,0.65,1,362,195
40.71436016,-73.95420516,3,4,0.28,1,84,52
40.70473802,-73.92996628,2,56,2.13,2,351,80
40.70455903,-73.93814043,5,37,1.09,2,225,66
40.71401506,-73.95811214,1,50,3.48,1,60,168
40.70367087,-73.93374064,30,0,,2,83,44
40.70968958,-73.94924782,1,0,,1,0,120
40.71482607,-73.94427417,1,17,1.98,2,297,85
40.71377616,-73.96257046,1,6,0.81,5,9,55
40.71755546,-73.95282352,1,122,2.09,4,357,90
40.70496788,-73.94194296,1,1,0.06,1,0,75
40.70844501,-73.95563562,1,4,0.32,2,60,50
40.72250132,-73.9536148,1,126,5.72,1,79,83
40.70184718,-73.94122512,2,8,4.44,11,352,85
40.71398153,-73.93681036,1,7,0.22,1,69,400
40.7087215,-73.95688651,5,1,0.07,1,0,58
40.71644758,-73.95383776,2,0,,1,243,300
40.71424979,-73.96054181,1,1,0.04,1,0,90
40.71539077,-73.96122145,15,0,,2,244,250
40.70649606,-73.93784332,3,3,0.2,1,0,50
40.70877685,-73.94070884,2,1,0.09,3,0,50
40.71941971,-73.94288569,7,0,,1,149,70
40.71277281,-73.95943006,3,1,0.04,1,364,155
40.71485521,-73.95997849,7,1,0.11,1,365,95
40.71667916,-73.94117421,4,4,0.19,1,121,55
40.71288068,-73.95821706,2,42,1.24,1,0,155
40.7043342,-73.9332295,1,0,,1,0,47
40.71238694,-73.96177938,5,0,,1,0,65
40.71377107,-73.95089276,1,27,1.9,1,173,133
40.70773403,-73.95660186,2,31,0.6,1,252,101
40.71712386,-73.94671168,2,1,0.21,1,358,477
40.70892366,-73.94981695,4,12,0.55,1,0,150
40.71914023,-73.96476803,1,2,0.13,1,0,75
40.70767088,-73.95800485,1,30,5.92,6,332,49
40.70435977,-73.93224635,7,2,0.14,1,0,55
40.71177886,-73.95574736,4,69,1.6,1,89,125
40.71680584,-73.94079823,30,10,0.59,2,284,90
40.71827293,-73.95493946,1,2,0.22,3,70,199
40.71308351,-73.96399458,3,5,0.25,2,30,95
40.71412684,-73.965958,7,13,0.2,1,342,150
40.70972948,-73.96056104,1,0,,1,0,100
40.70930196,-73.96483722,2,180,3.08,2,323,123
40.7187698,-73.95164355,19,0,,1,83,200
40.71009302,-73.9574116,2,26,0.74,2,0,250
40.71932159,-73.95445867,3,1,0.05,1,0,250
40.71058904,-73.95060395,4,1,0.05,1,0,120
40.72056756,-73.9626633,5,0,,1,41,250
40.71660619,-73.9586126,5,0,,1,65,290
40.71233891,-73.9660114,1,0,,1,0,80
40.71358244,-73.95906448,5,0,,1,0,80
40.71630859,-73.94141195,1,0,,2,29,53
40.71326734,-73.94868385,1,15,0.79,1,174,66
40.71222592,-73.94864492,3,40,2.84,1,27,150
40.71532922,-73.93721117,2,8,1,2,69,70
40.71410948,-73.94401902,2,1,0.34,1,365,600
40.71952145,-73.96212795,29,2,0.16,1,335,59
40.71418557,-73.96159994,2,53,2.51,4,344,98
40.71304112,-73.96496921,3,0,,1,253,200
40.71576402,-73.95586352,2,3,0.38,1,0,70
40.71243727,-73.96505968,3,1,0.49,1,80,250
40.71123736,-73.94694325,30,7,0.39,1,152,110
40.71910343,-73.95923138,1,4,0.21,1,365,103
40.71947325,-73.95845535,1,1,0.09,2,364,85
40.71202538,-73.96720197,2,0,,1,281,200
40.71020082,-73.94792929,2,21,3.48,3,315,78
40.7134748,-73.94541386,2,0,,1,30,110
40.71130505,-73.96242046,2,1,0.45,2,172,175
40.71002366,-73.95802007,3,25,0.63,2,339,150
40.71375041,-73.94039017,2,24,2.32,2,297,135
40.705751,-73.94358162,1,0,,1,89,90
40.71969226,-73.95620031,1,1,0.05,1,0,215
40.70559426,-73.94319972,1,13,3.55,2,0,74
40.71178651,-73.9431922,12,0,,1,365,60
40.70772694,-73.94143777,20,1,0.03,1,0,115
40.716145,-73.9613421,1,212,6.16,1,45,82
40.7086698,-73.96516123,2,3,0.19,1,0,150
40.71887053,-73.95427678,3,11,0.44,2,0,475
40.70727221,-73.95458524,3,8,0.21,2,179,169
40.70968256,-73.94575299,10,0,,1,0,45
40.71165206,-73.94898195,56,0,,1,0,79
40.7074062,-73.95035216,1,6,0.51,1,60,130
40.70376391,-73.94262145,1,1,0.09,2,0,50
40.70789111,-73.9534249,1,8,0.42,1,74,48
40.70973881,-73.95611778,1,10,0.35,3,365,89
40.71226515,-73.95320896,2,1,0.49,1,179,120
40.7103074,-73.95830425,5,8,0.16,1,334,140
40.71316353,-73.94531932,3,2,0.07,1,0,77
40.70881129,-73.93261402,3,0,,1,0,70
40.71280001,-73.94055815,2,5,0.59,1,18,91
40.71405926,-73.95862603,3,20,1.07,4,335,99
40.71245522,-73.95307542,2,0,,1,0,150
40.70935818,-73.95809653,1,24,3.71,6,189,44
40.71996012,-73.955666,7,0,,1,34,59
40.7188879,-73.95991471,2,12,2.26,1,113,175
40.70716945,-73.94365873,1,3,0.63,1,0,130
40.71764061,-73.95944433,3,12,1.39,2,9,96
40.71438556,-73.96256122,3,1,0.13,1,0,50
40.71753305,-73.95741788,2,6,1.37,1,354,151
40.7160596,-73.95527264,2,40,0.85,1,0,200
40.71768496,-73.94105266,3,4,0.71,1,331,120
40.71323492,-73.95852489,1,14,0.6,1,279,200
40.71436598,-73.96054209,2,51,1.1,1,199,155
40.70877829,-73.94052801,3,16,1.5,1,343,69
40.70367413,-73.93386473,14,3,0.34,2,0,99
40.71861924,-73.94216367,7,0,,2,0,62
40.70879425,-73.9605306,11,1,0.1,2,0,89
40.7172736,-73.95008563,5,0,,1,17,150
40.71071963,-73.9663019,2,17,1.1,1,29,240
40.71239777,-73.95005685,2,1,0.07,1,208,95
40.71458026,-73.95474613,1,1,0.5,1,0,147
40.71112596,-73.9545704,24,0,,1,0,40
40.71681111,-73.9614138,1,7,0.33,1,0,80
40.71489882,-73.94251823,1,0,,1,0,46
40.71548709,-73.94712074,31,6,0.35,1,316,175
40.71507976,-73.94585594,3,16,2.24,2,22,69
40.70724499,-73.94379222,3,1,0.65,1,4,160
40.70669833,-73.9680796,2,3,0.38,1,14,145
40.71774566,-73.96161185,1,0,,1,365,500
40.7147435,-73.96226859,2,3,1.96,1,44,199
40.71073003,-73.95300857,5,0,,1,0,70
40.71102187,-73.94487938,2,46,1.16,1,4,165
40.70845948,-73.96800293,1,10,0.24,2,364,1600
40.71278971,-73.94985851,2,48,0.83,6,266,115
40.70346142,-73.94125013,2,65,1.61,1,358,88
40.7173551,-73.95076234,10,9,0.84,1,60,225
40.70986855,-73.94120802,7,1,0.05,1,0,140
40.71338301,-73.95737775,12,0,,2,0,56
40.70911843,-73.94107105,7,0,,1,0,150
40.70288379,-73.93490558,6,4,0.14,1,365,90
40.70653899,-73.95309421,2,0,,2,364,149
40.71144256,-73.96795001,2,20,3.09,1,16,170
40.72001542,-73.95780066,30,0,,1,365,95
40.7142707,-73.95067516,3,17,0.41,1,0,125
40.71785874,-73.96032433,4,61,2.1,1,295,195
40.70958539,-73.95326955,3,5,0.1,1,32,95
40.71654845,-73.95022828,2,2,0.36,1,15,50
40.71314424,-73.95232382,3,0,,1,364,65
40.71394573,-73.94316036,2,36,1.76,1,59,170
40.71060647,-73.96763693,2,10,0.47,1,0,141
40.71247324,-73.96245559,2,1,0.54,2,0,65
40.70189928,-73.94044004,15,0,,1,89,43
40.71422981,-73.96202862,7,0,,1,0,55
40.72039102,-73.96095275,5,0,,1,46,75
40.71157744,-73.95595463,1,22,1.44,2,2,129
40.70863189,-73.95328487,14,0,,1,0,80
40.71586453,-73.95545937,14,0,,1,0,40
40.7141414,-73.95761335,5,0,,2,0,110
40.71117775,-73.94482619,1,1,0.28,2,364,70
40.71496607,-73.93904998,7,0,,1,0,150
40.71109361,-73.95917659,2,6,0.35,1,9,200
40.71409286,-73.94006643,1,1,0.5,1,362,100
40.71459101,-73.94680069,3,3,0.72,1,252,50
40.70893231,-73.94539993,2,42,2.66,2,60,65
40.7074887,-73.93351648,2,1,0.48,1,11,50
40.70799808,-73.94976467,4,0,,2,0,75
40.71124163,-73.94989891,5,8,0.3,1,0,70
40.71531719,-73.95352178,1,1,0.07,1,0,40
40.70716987,-73.95112695,5,0,,1,35,100
40.71208922,-73.94745486,1,1,0.64,1,0,190
40.71649257,-73.95647117,3,7,0.66,1,234,279
40.72122499,-73.95467622,2,72,1.53,1,329,99
40.70730245,-73.95946634,1,20,4.14,6,345,54
40.71745392,-73.95961331,2,5,0.43,1,0,175
40.71361416,-73.94803546,1,24,5.85,3,139,109
40.71902439,-73.94879233,5,2,0.14,1,0,148
40.71209999,-73.96156156,1,1,0.11,3,0,80
40.7074588,-73.95904616,1,30,4.66,6,300,39
40.71314942,-73.96700357,3,57,1.11,1,267,199
40.71734557,-73.96044543,2,125,4.14,1,321,299
40.71601716,-73.94775083,2,1,0.09,3,81,59
40.71802782,-73.9529376,2,37,5.47,1,126,215
40.70874696,-73.9503284,7,2,0.11,1,364,130
40.70670471,-73.96848106,3,14,0.46,1,25,160
40.71910252,-73.96307861,1,0,,1,365,150
40.71177869,-73.93855114,3,139,3.35,1,106,70
40.70655329,-73.93991958,2,142,3.39,1,39,75
40.71824571,-73.96470605,1,1,0.12,1,303,225
40.70825524,-73.94059235,1,0,,1,0,189
40.70549442,-73.94325568,1,2,0.98,2,361,60
40.70692454,-73.95501024,3,34,2.67,2,0,80
40.70884913,-73.94585525,2,2,0.77,1,90,125
40.70288833,-73.94547336,2,3,0.17,2,365,49
40.71274507,-73.95869584,2,6,0.31,1,0,50
40.71169053,-73.95827249,1,0,,1,14,99
40.71334699,-73.94359145,2,3,0.49,1,0,175
40.71660092,-73.95673653,3,1,1,1,25,60
40.70904672,-73.95152074,1,0,,1,0,80
40.71850643,-73.9603538,1,2,0.09,2,0,275
40.71329096,-73.94671755,5,0,,2,365,95
40.71375182,-73.9616893,14,12,0.61,1,58,70
40.71110482,-73.94352421,1,5,1.11,1,51,95
40.71054124,-73.93596794,1,0,,1,0,130
40.7082967,-73.94283632,14,9,0.34,1,342,89
40.70920299,-73.96229451,2,2,0.36,2,5,66
40.70844077,-73.93877158,1,0,,2,0,80
40.70976841,-73.94221081,2,5,0.16,1,180,165
40.71800591,-73.95122837,3,4,0.08,1,27,200
40.70764881,-73.95115754,4,13,0.5,2,0,55
40.7015203,-73.94562169,2,85,1.83,1,275,92
40.71563488,-73.95736678,1,71,3.63,1,20,84
40.70391555,-73.93634697,10,27,0.64,1,132,100
40.71880601,-73.96195633,1,3,1.13,3,305,100
40.70570786,-73.92774048,1,45,2.25,8,344,70
40.71457501,-73.95162361,2,0,,1,179,220
40.70838318,-73.94255738,2,18,0.85,3,25,70
40.71601362,-73.95359308,7,10,0.33,1,61,185
40.70963438,-73.95490454,2,23,2.22,1,284,419
40.71435092,-73.95073126,3,4,0.08,1,0,200
40.70972547,-73.94288579,14,1,0.16,1,0,160
40.71840959,-73.96232063,1,0,,1,0,125
40.70775429,-73.94214481,5,1,0.51,1,0,100
40.71319074,-73.95806914,1,77,6.09,1,321,171
40.70882033,-73.94031828,1,7,1.89,1,139,75
40.71721574,-73.94075958,1,0,,1,0,65
40.71809819,-73.94599123,1,0,,1,0,100
40.7175406,-73.96281966,2,140,2.33,1,365,125
40.71572985,-73.94547337,1,23,0.66,1,0,150
40.71598442,-73.95901937,2,12,1.95,1,255,250
40.70805847,-73.95061574,1,44,2.97,2,273,99
40.71271143,-73.96100489,7,0,,1,37,45
40.7079455,-73.9567054,1,93,3.37,1,260,75
40.71157912,-73.9646019,2,4,0.67,1,0,175
40.71543642,-73.95575205,1,26,0.86,3,173,85
40.71960479,-73.95955815,4,3,0.37,1,0,275
40.71022363,-73.9459905,2,13,2,1,275,65
40.70772177,-73.93752143,1,15,0.43,1,365,80
40.71181328,-73.96651454,1,1,0.05,1,0,140
40.71139259,-73.94175949,8,5,0.29,1,89,155
40.70697096,-73.96803322,3,195,2.85,1,124,85
40.7186507,-73.95875216,1,9,1.79,1,86,75
40.71160779,-73.95957153,3,4,0.5,1,4,395
40.70967053,-73.94944501,3,48,1.6,1,365,150
40.7121254,-73.96439146,2,3,1.32,1,0,65
40.70935197,-73.95646784,2,1,0.1,2,0,88
40.70585863,-73.94134838,1,0,,2,0,60
40.70821063,-73.95352129,2,13,0.23,2,271,100
40.71824433,-73.94314622,1,1,0.1,2,0,98
40.70640506,-73.96801252,1,0,,1,0,185
40.71350869,-73.95848422,2,12,1.41,1,152,319
40.70967181,-73.95071272,2,22,0.99,1,358,155
40.70698762,-73.95117004,3,0,,1,90,45
40.70274347,-73.93440867,3,1,0.5,1,0,120
40.71303001,-73.94062631,7,2,0.11,1,0,220
40.71223497,-73.95681442,30,1,0.16,1,179,85
40.71316796,-73.94851074,3,79,1.9,2,286,190
40.71215127,-73.95800678,2,0,,1,0,65
40.7113474,-73.96595732,2,4,0.28,1,7,125
40.71545375,-73.95405714,3,2,0.95,3,151,110
40.71184689,-73.94607141,2,11,0.59,1,29,120
40.71083786,-73.96556784,3,2,0.22,1,0,175
40.70528202,-73.94172218,3,39,0.65,3,309,85
40.7066029,-73.94304277,5,1,0.48,2,364,60
40.71874048,-73.9459684,2,2,0.25,2,90,1000
40.71334586,-73.9495992,3,0,,1,243,200
40.70736842,-73.93025883,17,0,,1,17,200
40.71325283,-73.96320591,2,3,3,2,115,85
40.71254173,-73.9580421,3,0,,1,0,95
40.71453463,-73.96104314,2,5,0.33,1,8,99
40.70746628,-73.96697902,1,11,3.11,1,145,65
40.71714922,-73.95526759,3,23,0.67,1,349,248
40.71174362,-73.96350271,3,1,0.17,1,0,100
40.71855889,-73.95712343,5,0,,1,60,225
40.70133162,-73.94552589,3,3,0.05,2,230,90
40.70903443,-73.95535417,4,0,,1,364,170
40.71351181,-73.96470016,4,1,0.14,1,335,200
40.72123115,-73.95890758,14,0,,1,0,270
40.7151621,-73.95849021,2,2,0.37,1,363,150
40.70923103,-73.94324194,6,35,1.08,1,339,100
40.71536599,-73.94223168,1,1,0.06,1,0,89
40.70805241,-73.93334153,1,2,0.94,1,116,120
40.71416535,-73.94764682,2,1,0.15,1,0,159
40.72016713,-73.94264889,2,11,1.06,2,0,119
40.71384857,-73.96462451,6,0,,1,361,80
40.71130992,-73.95022626,2,0,,1,365,100
40.71324186,-73.96709331,1,18,1.17,2,297,250
40.70914166,-73.96162453,3,6,0.08,1,364,200
40.71934585,-73.9560052,5,4,0.36,1,350,510
40.71326392,-73.94947395,1,20,4.76,3,44,99
40.72123551,-73.95847334,1,18,0.99,2,365,236
40.71088633,-73.96627018,1,6,2.02,1,334,90
40.71512411,-73.94037187,3,8,1.08,1,0,155
40.71532356,-73.94581026,3,0,,1,0,120
40.70882744,-73.94414705,1,16,1.05,1,26,166
40.70806445,-73.94224052,3,0,,1,0,75
40.71171131,-73.94574904,5,1,0.04,1,0,120
40.71867854,-73.94918006,4,0,,1,0,210
40.70865508,-73.94122412,4,2,0.38,2,364,60
40.70742704,-73.9672846,7,25,0.48,1,289,157
40.70634269,-73.95337967,4,2,0.59,1,16,49
40.70687439,-73.94382124,2,3,0.82,1,360,75
40.71806198,-73.96122024,4,5,0.51,1,72,85
40.70626826,-73.94946827,3,0,,1,78,70
40.71557353,-73.93882036,2,73,3.56,2,164,60
40.71178808,-73.95802965,2,0,,1,364,80
40.70370226,-73.9340714,2,13,0.7,1,138,125
40.71299344,-73.96168198,1,21,3.46,1,264,300
40.71481214,-73.96262359,8,6,0.31,3,0,89
40.71305049,-73.96234617,1,1,1,1,219,300
40.71513114,-73.94848217,2,1,0.1,1,0,109
40.71935119,-73.9582946,4,34,1.03,1,7,219
40.71217897,-73.95765966,2,9,0.61,1,365,245
40.71656607,-73.9557422,7,0,,1,365,80
40.71692312,-73.95570026,1,19,1.68,2,334,250
40.7125062,-73.95169732,3,6,0.47,1,63,45
40.71107778,-73.94799297,4,15,1.03,1,304,140
40.71855245,-73.96358972,3,1,0.12,1,0,85
40.7191954,-73.96372848,1,56,4.8,2,349,80
40.7092768,-73.94579535,2,40,2.49,2,95,50
40.71802781,-73.96498794,1,7,1.13,1,362,289
40.71057982,-73.95200316,5,0,,1,364,250
40.70834814,-73.95226433,4,24,1.08,1,365,180
40.71078765,-73.95428108,6,5,0.43,1,0,75
40.71361923,-73.96434184,5,3,0.14,1,357,225
40.71454042,-73.95893579,3,1,0.06,1,0,125
40.70852073,-73.94685608,3,1,1,2,9,60
40.7199731,-73.95945312,1,11,1.57,2,67,70
40.71733221,-73.9530993,5,3,0.15,1,0,150
40.71278045,-73.9553098,1,4,1.52,1,0,150
40.71439827,-73.94557927,15,0,,2,364,70
40.71679321,-73.96260998,2,40,1.16,2,9,89
40.71121303,-73.94851552,1,8,0.36,1,365,65
40.71518127,-73.94571107,3,7,0.74,1,236,120
40.71234577,-73.9442524,15,0,,1,364,75
40.71065991,-73.95360523,1,2,0.34,1,365,75
40.70740489,-73.95346414,7,1,0.07,1,364,48
40.70818236,-73.94952097,1,8,0.81,3,0,90
40.71794769,-73.94929741,1,1,0.04,1,365,40
40.71193943,-73.95688059,1,2,0.05,1,121,145
40.71327373,-73.96499385,4,1,0.52,1,81,153
40.7073547,-73.95193538,1,0,,3,360,60
40.70957299,-73.95148387,3,3,0.35,1,0,75
40.71082273,-73.94275659,5,1,0.06,1,0,80
40.71019427,-73.9596217,2,11,1.75,1,128,220
40.71254686,-73.95119175,2,6,1.4,1,34,80
40.71623449,-73.96044909,1,3,0.74,1,177,90
40.70788255,-73.95105711,5,1,0.07,1,0,60
40.71506105,-73.94157984,7,0,,1,87,75
40.71152036,-73.94859023,2,3,0.21,1,90,65
40.71459139,-73.94844313,5,25,0.56,1,60,139
40.71018307,-73.96127164,1,0,,1,356,200
40.70821388,-73.95186955,5,9,0.53,1,0,150
40.70665897,-73.95060141,2,2,0.06,1,0,135
